column,"螺纹钢（Φ16-25mm,HRB400）_fixed_GR","线材（Φ6.5mm,HPB300）_fixed_GR","普通中板（20mm,Q235）_fixed_GR","热轧普通薄板（3mm,Q235）_fixed_GR","无缝钢管（219*6,20#）_fixed_GR",角钢（5#）_fixed_GR,电解铜（1#）_fixed_GR,铝锭（A00）_fixed_GR,铅锭（1#）_fixed_GR,锌锭（0#）_fixed_GR,硫酸（98%）_fixed_GR,烧碱(液碱，32%)_fixed_GR,甲醇（优等品）_fixed_GR,纯苯（石油苯，工业级）_fixed_GR,苯乙烯（一级品）_fixed_GR,聚乙烯（LLDPE，7042）_fixed_GR,聚丙烯（T30S）_fixed_GR,聚氯乙烯（SG5）_fixed_GR,顺丁胶（BR9000）_fixed_GR,涤纶长丝（FDY150D/96F）_fixed_GR,液化天然气（LNG）_fixed_GR,液化石油气（LPG）_fixed_GR,汽油（97#）_fixed_GR,汽油（93#）_fixed_GR,柴油（0#）_fixed_GR,石蜡（58#半）_fixed_GR,无烟煤（2号洗中块）_fixed_GR,普通混煤（4500大卡）_fixed_GR,山西大混（5000大卡）_fixed_GR,山西优混（5500大卡）_fixed_GR,大同混煤（5800大卡）_fixed_GR,焦煤（1/3焦煤）_fixed_GR,焦炭（二级冶金焦）_fixed_GR,复合硅酸盐水泥（P.C 32.5袋装）_fixed_GR,普通硅酸盐水泥（P.O 42.5散装）_fixed_GR,浮法平板玻璃（4.8/5mm）_fixed_GR,稻米（粳稻米）_fixed_GR,小麦（国标三等）_fixed_GR,玉米（黄玉米二等）_fixed_GR,棉花（皮棉，白棉三级）_fixed_GR,生猪（外三元）_fixed_GR,大豆（黄豆）_fixed_GR,豆粕（粗蛋白含量≥43%）_fixed_GR,花生（油料花生米）_fixed_GR,尿素（小颗料）_fixed_GR,复合肥（硫酸钾复合肥）_fixed_GR,农药(草甘膦，95%原药）_fixed_GR,纸浆（漂白化学浆）_fixed_GR,瓦楞纸（高强）_fixed_GR,黑色金属GR,有色金属GR,化工产品GR,石油天然气GR,煤炭GR,非金属建材GR,农产品GR,农业生产资料GR,林产品GR,总增长率9
液化石油气（LPG）_fixed_GR,0.5060268225271329,0.5417155022875602,0.6116154711159235,0.5063435650433954,0.6379432593067266,0.6217892370715726,0.6266626929202677,0.46073241574156354,0.4244403345716233,0.4862745320184408,0.5382935360710778,0.37030158073144553,0.663697193743568,0.5713023616416258,0.3969293446961071,0.3012653279821557,0.434153834090412,0.36886393860484473,0.4878255024034912,0.42892089263382466,0.5552418539161504,1.0000000000000002,0.5855151701978127,0.641262893796581,0.6422565048908776,0.5579658119661028,0.6297962813381576,0.5171658195852128,0.49581735112516284,0.5100524208211995,0.5645186487335591,0.5618997976351898,0.4147272372371697,0.41417632327211923,0.43827597691884723,0.3996411386189556,0.4516701162880069,0.5083290791807508,0.4722823964375611,0.5929139947159302,0.5180717583308249,0.4403076260168516,0.3645990522519986,0.3354239207122676,0.5634033711063982,0.5142243829448842,0.5728549727247867,0.5490288410150395,0.4975359304292156,0.565876887248819,0.518070188393305,0.5745430790052738,0.7456826430958494,0.500870935311258,0.40929444484348043,0.3016035342404809,0.5724406547450211,0.5452520350428165,0.6665134431085727
汽油（97#）_fixed_GR,0.4932671320756784,0.5373672516895525,0.5598056525429832,0.4867394943962432,0.6674946730864902,0.6632748066550224,0.4145104523798641,0.4483814475475571,0.3038150193006303,0.33195143299928137,0.581780481670186,0.33246066033595245,0.5286902188530282,0.5020828878583328,0.532617107512016,0.4052733135987727,0.3296824693062704,0.34165089205448756,0.4294712973642429,0.4554818799767403,0.5488783542490155,0.5855151701978127,1.0000000000000002,0.8166375277275891,0.4437551731841289,0.706386467478488,0.5911269993008536,0.4207665832922799,0.39358839024035863,0.5178444586497601,0.43134393704937524,0.6014974145361717,0.5089837001707167,0.38685514101329543,0.34444770930090723,0.37539694449056044,0.5093226917294725,0.4076080481093604,0.45151187696710254,0.5395123366713115,0.49559919990562507,0.43784658031946805,0.3793110072437172,0.48964361039288967,0.4087793999345634,0.6264817776542608,0.4735527143565223,0.5628961809542381,0.39885860920169564,0.5765917672670919,0.3904923420171219,0.4503121074634579,0.6808403272334566,0.49692094633522077,0.44741482962059903,0.3626937328725804,0.4568073736278409,0.6512055284823288,0.6025887067385571
汽油（93#）_fixed_GR,0.5077762376206982,0.5510396995712464,0.591729086630093,0.5420393177050598,0.7051302017138465,0.6464067684167293,0.6168980296739953,0.5637677396682533,0.36713018888263854,0.4585148192979953,0.6294553116155263,0.44299032918226977,0.6387006793582846,0.6328954777684073,0.5193424345809141,0.2889742704903944,0.5250201073020365,0.4384588687809705,0.49859648273562934,0.43109881529734106,0.5872415165057304,0.641262893796581,0.8166375277275891,1.0000000000000002,0.6491426795594075,0.6237996356640878,0.6879630165456218,0.43770095592201824,0.4148114143368847,0.5617192979545248,0.4686707989745073,0.6393599818156803,0.5070768147692722,0.5141509301568248,0.4591796898705251,0.3985523412988084,0.5010126483315118,0.44482870531122454,0.5296156001134159,0.6305514842821588,0.46765668418039463,0.45566494139895536,0.41496906417132023,0.4384541753828068,0.6118397011889084,0.6449665645989554,0.5261246917671076,0.5371100230388592,0.5092866335264773,0.540988638838061,0.4395921028918901,0.5433450217847619,0.8263044395238918,0.5362530731696674,0.4876816539429437,0.36577956564310454,0.6635161456711979,0.6051074524987379,0.6348252971151374
柴油（0#）_fixed_GR,0.5874793781887774,0.6680861719931372,0.648218001405681,0.6316571472662006,0.8002925222184228,0.7455789055105284,0.6631166216653575,0.5656807821438298,0.4193966124044226,0.5358650260765954,0.5123419673808987,0.4395512620722584,0.6237730113568947,0.5493635350502251,0.45457955828179575,0.2915551419754631,0.5241066071242985,0.6329011564127602,0.5523312583158904,0.4593068154413621,0.4842210542223109,0.6422565048908776,0.4437551731841289,0.6491426795594075,1.0000000000000002,0.5233498316344182,0.7892303009507327,0.5162457503114801,0.4914860955398922,0.598949379277647,0.5184381824197791,0.7349928121383478,0.5357092035796791,0.6717914895132715,0.5392519095270355,0.4990958955005983,0.6785084962997208,0.5215675508076993,0.4727291603235232,0.5321533648692727,0.45392350290479255,0.4493050293034879,0.3854848990389994,0.4063921894934929,0.6171014044044085,0.7454287685873799,0.6677708514769757,0.4857255978873548,0.47642319158704743,0.63124010229406,0.5665950683512209,0.635985609845698,0.6764969259049869,0.6016686628963386,0.5971809477933033,0.37696040756042154,0.7109016366487929,0.5979547778207288,0.7048214291372862
石蜡（58#半）_fixed_GR,0.4094647126524113,0.4566392135375396,0.556015580966536,0.5010164685299243,0.622602964626494,0.5615012976713436,0.4961949617358005,0.4168485679075461,0.43737245919573586,0.5602198766696183,0.5545944667134594,0.5116363845209667,0.5615331105005317,0.6381255033309734,0.5614680149339266,0.655940837886068,0.42677611591233217,0.38406033313359256,0.5441104752590143,0.4981614280153339,0.4732358503585977,0.5579658119661028,0.706386467478488,0.6237996356640878,0.5233498316344182,1.0000000000000002,0.6978138751189692,0.5480198103588411,0.556931423505913,0.582276893978377,0.5545359489412088,0.6545704552667576,0.4498392206948922,0.4626568919018595,0.5045785156980992,0.5034564427941406,0.6715538929334534,0.5863758143421565,0.5424062665906119,0.6854628087338333,0.667787402794433,0.601188476404228,0.5108839367757855,0.572015800946656,0.5183907165768591,0.6291135529351163,0.47524743660534996,0.5943408011111884,0.565526473509537,0.5018352306920848,0.5449554468197373,0.6331376753946235,0.5606417736337322,0.4304401644095732,0.454877551562894,0.5876722410188496,0.5325181900206153,0.5528468579165196,0.604426966323432
无烟煤（2号洗中块）_fixed_GR,0.7740172321917326,0.8267106495616716,0.7901183549111139,0.6967641159428829,0.9131691888941815,0.8932916618635917,0.6888797625351687,0.5472290353446632,0.5562868942755049,0.7451099245923318,0.5769115442453568,0.5974744600732625,0.6737096288648616,0.649375409847693,0.5788706737680015,0.4855725003182504,0.55386817338358,0.5909584525741023,0.5993998038307811,0.5948960207240569,0.5567162058830718,0.6297962813381576,0.5911269993008536,0.6879630165456218,0.7892303009507327,0.6978138751189692,0.9999882079531233,0.7054259658594737,0.6820190493181254,0.893360461226214,0.7384776148226855,0.8748396065672375,0.6924223537458003,0.8785005203949761,0.8591263979684527,0.8016364415890895,0.7774266122199271,0.6806171901018244,0.6300470448050628,0.7066112848522113,0.7557013557557113,0.6181744268827011,0.5830630138788342,0.5284478822854384,0.8177008196781977,0.8141616094249543,0.7597176717464741,0.7560203703951409,0.7045177454920937,0.8763289913395549,0.7939874177788905,0.75358223725347,0.6983218905277377,0.7971775037084191,0.7215825203063939,0.6981016752568426,0.8754599947581766,0.781607188349233,0.8046968797311195
普通混煤（4500大卡）_fixed_GR,0.7056625746290365,0.7195504933704945,0.7195504933704945,0.7293563976620434,0.7540695407771607,0.771534848452231,0.727297012622005,0.6514261126116109,0.7917563379650635,0.8426551693932599,0.5604036075838836,0.7135356828519365,0.6396619176764695,0.5546375737020501,0.5189772479821159,0.6209194934816077,0.4845231683458413,0.7028273804367928,0.5931848733144447,0.6404480229247,0.4351844063897476,0.5171658195852128,0.4207665832922799,0.43770095592201824,0.5162457503114801,0.5480198103588411,0.7054259658594737,0.999962664782203,0.9520520661527658,0.8966517404292725,0.9394111104278842,0.7750016171988611,0.7713902137673635,0.713987457879713,0.675125891612982,0.7713902137673635,0.7620217111644355,0.6941230689641973,0.707492376004848,0.7808313446912721,0.5530353183952803,0.6487352648286693,0.4752401600551591,0.5725781954136449,0.6960933470593071,0.5464297553510599,0.6801021222105873,0.78153365776592,0.7584009702624874,0.7200138311062245,0.8753887250110008,0.7139178398342558,0.5287020352776148,0.8095916163401783,0.7810298363066965,0.6432967822975464,0.7306115166142158,0.8365204629975422,0.7737634966257108
山西大混（5000大卡）_fixed_GR,0.7442755033472612,0.7313318703590295,0.7317006563932404,0.7208310573595921,0.7780623482905188,0.7363696948022891,0.6745658139075393,0.6615109693078692,0.8035511417527276,0.8462413623071497,0.5369647371553232,0.7508075319628121,0.677453959219047,0.5358405111585205,0.5070896607926528,0.6322049831116839,0.47240310026574717,0.7182573054029088,0.5778697532025386,0.6671161126860452,0.4253427405986426,0.49581735112516284,0.39358839024035863,0.4148114143368847,0.4914860955398922,0.556931423505913,0.6820190493181254,0.9520520661527658,0.9998473694908305,0.8888630748145409,0.9453959571745082,0.7983717379519837,0.7866969531051995,0.7224934416158483,0.6766240695973441,0.7947317306250704,0.7897719822875406,0.6503454484391624,0.6676251771721003,0.7860625333118069,0.5236957404054612,0.6421146117274795,0.47401417082406017,0.6120517639350674,0.6791597874424997,0.5784166113525631,0.6422436948654057,0.7872354459275909,0.7658826332183257,0.7242829268510741,0.8307652364730684,0.6997216522810484,0.48193055342681435,0.8044427608064961,0.814158436421773,0.6443464045726031,0.6803855766905276,0.7716541485874654,0.7821060005388598
山西优混（5500大卡）_fixed_GR,0.8209374302544826,0.80900436044595,0.7532395277927308,0.7208310573595921,0.884382911869282,0.9025218960238074,0.6838904120391119,0.6675749006139238,0.8132332351759985,0.8457883174907098,0.5675755353975264,0.8383123991735456,0.5334800623374164,0.49183088109199957,0.46391882770185533,0.6038338720913232,0.5152958279918338,0.7121597348753699,0.5760390065416231,0.6546791431007065,0.49009153396358207,0.5100524208211995,0.5178444586497601,0.5617192979545248,0.598949379277647,0.582276893978377,0.893360461226214,0.8966517404292725,0.8888630748145409,1.0000000000000002,0.9055832158063916,0.7911083697922217,0.7854450698094118,0.7262730741428138,0.6753117513819107,0.7836583990994802,0.698010886129746,0.58363757490702,0.7090944471714856,0.7452523947647571,0.6136158127468464,0.6868736966213341,0.5735001020164231,0.6687256616774628,0.7948756668600025,0.6600392749087356,0.701771125842701,0.7589396886422775,0.7247680960274661,0.8445895278020594,0.8102441694005419,0.6533708320586642,0.5986033724635825,0.8171828124289783,0.8065625700383093,0.7392141665881345,0.8234037236941227,0.7894522581180737,0.7858445975374918
大同混煤（5800大卡）_fixed_GR,0.7333573220372958,0.7187673059159665,0.7155387849857381,0.7219256412880378,0.7720286271346479,0.7858275860312585,0.7034239944734589,0.6524174146186256,0.7765697929681689,0.8687639782437508,0.5868105368838327,0.7388254239129659,0.5869250099087862,0.5118701078195995,0.48679697915384174,0.5265953434985219,0.5260900275940605,0.6822634432973279,0.5685181647710146,0.6449976827292163,0.469071222286391,0.5645186487335591,0.43134393704937524,0.4686707989745073,0.5184381824197791,0.5545359489412088,0.7384776148226855,0.9394111104278842,0.9453959571745082,0.9055832158063916,1.0000000000000002,0.7749718973370416,0.7390687206099027,0.7110323826262736,0.6701702767236011,0.7763430795806143,0.6882741593711351,0.6195469718228395,0.6264083640458484,0.7847615114640106,0.6055940623036982,0.6428757797018071,0.520685494774941,0.5912935270171777,0.6316724622162231,0.5846287962937128,0.6495831561089039,0.8064665448912536,0.7078609922386255,0.7324144672857338,0.8364630938634131,0.7190383352295985,0.5455019795852158,0.8231569069406731,0.756062399225427,0.5706957031507514,0.6870804360946058,0.8064140687368158,0.7850067252946034
焦煤（1/3焦煤）_fixed_GR,0.7974567252583901,0.7974567252583901,0.829599251223422,0.8244859818435232,0.8765393862654017,0.8568214757305056,0.6645011546396496,0.6693723444745697,0.7925937345945028,0.7920373182886683,0.6902799222540903,0.8479117415995894,0.6769017444738384,0.758497234041736,0.5940726866235185,0.6526788612087496,0.5829714075983827,0.680349480694473,0.7232245457679692,0.6167267812259274,0.6124554279607564,0.5618997976351898,0.6014974145361717,0.6393599818156803,0.7349928121383478,0.6545704552667576,0.8748396065672375,0.7750016171988611,0.7983717379519837,0.7911083697922217,0.7749718973370416,0.9999813323911011,0.8411547670552275,0.8725587556551108,0.7797154875759394,0.8425460392998131,0.8894040098079175,0.534197658136969,0.7788393567701372,0.7599916821261972,0.6839990055484227,0.779423450118734,0.5534217527448435,0.5661462919762514,0.8166152381102031,0.6800523645150923,0.6820335338599799,0.786829545810644,0.7935070708607458,0.8053405009188782,0.7466990175948721,0.7391153418782752,0.682702878656989,0.8411547670552275,0.8411547670552275,0.7334121947292496,0.8586404773206734,0.8244387952200408,0.8205048062709231
焦炭（二级冶金焦）_fixed_GR,0.7827894343603254,0.7827894343603254,0.7827894343603254,0.7975770352058719,0.7688203803281998,0.7813293180351807,0.6496560237162227,0.5923478704650122,0.7869162661481516,0.6751039801778044,0.6346532183854332,0.5200472783025454,0.5412051800420277,0.43950298737203053,0.4190307864942446,0.36498129955675535,0.45518012437620275,0.7012406606668619,0.47911945586133026,0.3831489451481419,0.467939930698939,0.4147272372371697,0.5089837001707167,0.5070768147692722,0.5357092035796791,0.4498392206948922,0.6924223537458003,0.7713902137673635,0.7866969531051995,0.7854450698094118,0.7390687206099027,0.8411547670552275,1.0000000000000002,0.819158263719615,0.7667310589375324,0.7812667515213509,0.518726626050099,0.46968613528040554,0.5336331968426101,0.6112629899583388,0.35587948835946004,0.5446696111646047,0.5540064169885756,0.4153166945853873,0.6552506441381596,0.5511327874659177,0.7483541105312589,0.5848924530681544,0.7698604720519401,0.7827894343603254,0.726473595954284,0.5413786861104994,0.4819662007212889,0.8411547670552275,0.8411547670552275,0.4622221263993043,0.6754249516112318,0.7642890860221062,0.8077232201530294
复合硅酸盐水泥（P.C 32.5袋装）_fixed_GR,0.8175602618161053,0.8251801554678464,0.7960043269482125,0.7779838666053615,0.8251801554678464,0.8177126503856427,0.6225490991585698,0.6240627685284269,0.7744334270093216,0.636204873173067,0.5534559580381825,0.7000720819170022,0.44678952040187736,0.5477603980801514,0.4756685167659545,0.6340986270514468,0.4848752686576836,0.5969595307216282,0.4770877364748392,0.6857919346275112,0.3910430101835295,0.41417632327211923,0.38685514101329543,0.5141509301568248,0.6717914895132715,0.4626568919018595,0.8785005203949761,0.713987457879713,0.7224934416158483,0.7262730741428138,0.7110323826262736,0.8725587556551108,0.819158263719615,1.0000000000000002,0.9726090695794741,0.7440087814256555,0.8498748711884893,0.4982116327628964,0.5648173586312463,0.5831431796767279,0.5730277574993476,0.6253616677679458,0.5452343928641962,0.6291875786085122,0.7558567274894292,0.7875662424839958,0.5995877908405759,0.6197627268255556,0.802697115918846,0.8175602618161053,0.6967364865912159,0.5363455003965805,0.5048808121316586,0.8141510599688749,0.9153796330044005,0.8115128409122937,0.6988216081309775,0.791034083636819,0.7960043269482125
普通硅酸盐水泥（P.O 42.5散装）_fixed_GR,0.814865970927276,0.8242283182341952,0.7910275464881703,0.7552135535820396,0.814865970927276,0.8141820680746634,0.6196209023719969,0.5836140001253491,0.6643673616461852,0.5779664434636446,0.38968623071435743,0.4738099269780902,0.4110081171751203,0.5218927301316137,0.42514426104271996,0.4700512356073793,0.41019694353146086,0.5883389699656663,0.44623205631250873,0.4465052700108746,0.34879948913677644,0.43827597691884723,0.34444770930090723,0.4591796898705251,0.5392519095270355,0.5045785156980992,0.8591263979684527,0.675125891612982,0.6766240695973441,0.6753117513819107,0.6701702767236011,0.7797154875759394,0.7667310589375324,0.9726090695794741,1.0000000000000002,0.7368691481069302,0.7463845209194626,0.516233620735356,0.5567490303446349,0.5099894241187443,0.42534672163977766,0.39352921475547026,0.412802051122414,0.47826304114809937,0.731993320827802,0.8446000416771829,0.6020885314378681,0.6011515857903236,0.8018890509957919,0.8012576051044634,0.6390819456714264,0.46865455534726674,0.4243178980758006,0.7665482466387286,0.8860596604251,0.6161058312001139,0.6328794231288556,0.7910275464881703,0.7819332810845997
浮法平板玻璃（4.8/5mm）_fixed_GR,0.7569262352357563,0.7720709220082103,0.7920771137181355,0.7901341456427173,0.8655309595935313,0.8919652006253105,0.7490128510419792,0.770547773493456,0.7634303737869331,0.6838055398152414,0.5482521277635386,0.5876508766613316,0.37508031981256723,0.47652696145291196,0.39615021384797844,0.3414333803164224,0.3097229286671864,0.7272500105815897,0.40853217696574096,0.4001909066846183,0.39508933963197773,0.3996411386189556,0.37539694449056044,0.3985523412988084,0.4990958955005983,0.5034564427941406,0.8016364415890895,0.7713902137673635,0.7947317306250704,0.7836583990994802,0.7763430795806143,0.8425460392998131,0.7812667515213509,0.7440087814256555,0.7368691481069302,1.0000000000000002,0.6881607623483108,0.4159150764536563,0.6735214330610562,0.54865714584671,0.3387122381024328,0.7001386501011095,0.5177933612260486,0.4747931180142812,0.6621889743670445,0.6009790871034463,0.679336978005621,0.6341920815875494,0.7679353773266412,0.8618358352180974,0.6853657885681527,0.4450920544933967,0.4153137413703149,0.7565219896708361,0.7983620375006987,0.6527020703793076,0.6196216626263661,0.7877758029882302,0.7768293787174051
稻米（粳稻米）_fixed_GR,0.5378077683878073,0.5337251761453975,0.7278633131003186,0.6931389365120058,0.7692776316338784,0.7736081151374404,0.5652868265658292,0.5425189452714926,0.7240105921439627,0.5241406975835483,0.5939741494743248,0.6451364125029942,0.4237196329542968,0.5163906896455666,0.4724811242077384,0.7027499873203843,0.3898535393509747,0.5580921752291492,0.4853296460193528,0.5272165653546437,0.6237379270223902,0.4516701162880069,0.5093226917294725,0.5010126483315118,0.6785084962997208,0.6715538929334534,0.7774266122199271,0.7620217111644355,0.7897719822875406,0.698010886129746,0.6882741593711351,0.8894040098079175,0.518726626050099,0.8498748711884893,0.7463845209194626,0.6881607623483108,1.0000000000000002,0.475308909183617,0.7417388252156313,0.5403603246756572,0.6288406591993762,0.6992860395306711,0.4390827732332121,0.5478537686349723,0.5317283028311101,0.8054508669781713,0.5769101985884909,0.4783973653598493,0.48285580854372795,0.6926855308846881,0.47901638398075846,0.5088588107422906,0.6180172010311648,0.5486148792812794,0.6767599227434915,0.7826125945253942,0.6502243259434995,0.519814871914909,0.661948870426892
小麦（国标三等）_fixed_GR,0.540073893476716,0.5088041022091621,0.5389647665208803,0.4578567737464069,0.7204577070730266,0.6611746821466684,0.5181127051530713,0.5674826933968602,0.3666474909561383,0.5825948823654701,0.5816378881999367,0.4557364144266908,0.636748200516228,0.5851544887454242,0.507116010977775,0.45405002740492406,0.47733331721662814,0.5090000849476678,0.6517145550483736,0.40552097256692105,0.5400315115611184,0.5083290791807508,0.4076080481093604,0.44482870531122454,0.5215675508076993,0.5863758143421565,0.6806171901018244,0.6941230689641973,0.6503454484391624,0.58363757490702,0.6195469718228395,0.534197658136969,0.46968613528040554,0.4982116327628964,0.516233620735356,0.4159150764536563,0.475308909183617,1.0000000000000002,0.5475130624986411,0.6177766968695024,0.5123765082882725,0.5283130108440752,0.453402478368823,0.4079291028122127,0.43366697088147443,0.5007205138493663,0.5651906247442171,0.5241541030735105,0.5526089951191322,0.5472042403638158,0.5746844112379089,0.6778257732009317,0.5563571502407003,0.5315991448058316,0.5290295316035568,0.31997326973109974,0.5175810803995565,0.5516651501613835,0.5890277694876143
玉米（黄玉米二等）_fixed_GR,0.6687392445685226,0.6668928445153548,0.6360075299678446,0.6730059393708858,0.6833868461230412,0.6801827732278105,0.7058537064491689,0.6564690483068053,0.5699686189617836,0.7155977293531274,0.5902492125814999,0.6658006824702908,0.5759213156776193,0.5665603489993384,0.48938469815869756,0.49162792479847395,0.33800690008520273,0.6383131520638239,0.5881712231216433,0.46051683856089887,0.4806522150302403,0.4722823964375611,0.45151187696710254,0.5296156001134159,0.4727291603235232,0.5424062665906119,0.6300470448050628,0.707492376004848,0.6676251771721003,0.7090944471714856,0.6264083640458484,0.7788393567701372,0.5336331968426101,0.5648173586312463,0.5567490303446349,0.6735214330610562,0.7417388252156313,0.5475130624986411,1.0000000000000002,0.7089849452643232,0.40403779272985907,0.8562749385354093,0.5170781115555135,0.5585799877782062,0.6219212736845467,0.6966985596806335,0.5879233755896284,0.636518424770091,0.6044787384803405,0.6753019438028933,0.7198927778049227,0.5990126982541523,0.578379120855116,0.6432017745721605,0.6656532172420989,0.5719236907443279,0.6175902307895017,0.6951452565750049,0.6546450164297948
棉花（皮棉，白棉三级）_fixed_GR,0.6570282841082942,0.6158682963862665,0.6871872145242482,0.617429306267564,0.8189133515449141,0.7081073007223803,0.6296728437645214,0.5697623171479155,0.6193484854135672,0.9189592625432345,0.5829053337211094,0.6978571438610917,0.75094301516818,0.660836882651514,0.603979588941199,0.4605061049969766,0.42588899182538154,0.529911733327361,0.7478156218008005,0.6057486072767795,0.570203818992787,0.5929139947159302,0.5395123366713115,0.6305514842821588,0.5321533648692727,0.6854628087338333,0.7066112848522113,0.7808313446912721,0.7860625333118069,0.7452523947647571,0.7847615114640106,0.7599916821261972,0.6112629899583388,0.5831431796767279,0.5099894241187443,0.54865714584671,0.5403603246756572,0.6177766968695024,0.7089849452643232,1.0000000000000002,0.5882840543342492,0.544351201116,0.5397530417413293,0.5552927586589754,0.599980205840988,0.6327643976574273,0.6595385665052693,0.9086361312333167,0.7857506471996899,0.6839554443153193,0.9001633998455456,0.8106391413290223,0.6068254075509254,0.6235545625347757,0.5532812352786796,0.5383062291630293,0.7032091387685767,0.8614731886311875,0.7058453241539456
生猪（外三元）_fixed_GR,0.3714297188326362,0.3044479509340588,0.4830393798908377,0.4204801997149772,0.6488410367038944,0.4920945873555104,0.5036208370977369,0.4289989760145073,0.3766735864881365,0.6464809804699141,0.5071252268001835,0.5386599822142449,0.5236681264997014,0.43965363724967166,0.44349403169099966,0.5278710196557548,0.43201649971040795,0.29090288335087905,0.43636993249978323,0.5539443151147638,0.537604690429516,0.5180717583308249,0.49559919990562507,0.46765668418039463,0.45392350290479255,0.667787402794433,0.7557013557557113,0.5530353183952803,0.5236957404054612,0.6136158127468464,0.6055940623036982,0.6839990055484227,0.35587948835946004,0.5730277574993476,0.42534672163977766,0.3387122381024328,0.6288406591993762,0.5123765082882725,0.40403779272985907,0.5882840543342492,0.9999882079531233,0.3123070139961845,0.22593867519623062,0.6471311045155296,0.5759484063991822,0.660989108754983,0.47869501173480855,0.6274004269055155,0.5116012844625433,0.43731323928559507,0.5067544397846001,0.5494029433916352,0.5716847007615281,0.44211293465499346,0.37999743963204796,0.4513513514330693,0.5790278313557372,0.5167886272115911,0.6497329070604304
大豆（黄豆）_fixed_GR,0.5879352338234789,0.5822715290056643,0.6475475949057435,0.6654900720899494,0.6409667286724262,0.6170464062576849,0.7247964757272863,0.647293423110111,0.5591298414783777,0.5092906531681065,0.5224835495356455,0.5531867243556828,0.4913794412341254,0.4700397071117901,0.43250682345798,0.3999987563477748,0.36489625937251763,0.647293423110111,0.48658758118733386,0.5220029446020419,0.38773485692772697,0.4403076260168516,0.43784658031946805,0.45566494139895536,0.4493050293034879,0.601188476404228,0.6181744268827011,0.6487352648286693,0.6421146117274795,0.6868736966213341,0.6428757797018071,0.779423450118734,0.5446696111646047,0.6253616677679458,0.39352921475547026,0.7001386501011095,0.6992860395306711,0.5283130108440752,0.8562749385354093,0.544351201116,0.3123070139961845,1.0000000000000002,0.5225920887644308,0.5760244378852618,0.5754672442667434,0.6413252108764881,0.6238366272449934,0.5249435033120934,0.5246023814561783,0.6314564066258654,0.6042106436311547,0.5015470854678643,0.5121049567754594,0.6596626590985718,0.6981457191095426,0.66658070575055,0.5864016382479547,0.581009531072713,0.6314564066258654
豆粕（粗蛋白含量≥43%）_fixed_GR,0.5224238674701619,0.5326183863793649,0.5218212160691479,0.5118365436643074,0.49351236678644506,0.5443415024034086,0.49382563389660694,0.4399313105547693,0.372011639485981,0.29542907261562823,0.496176542598073,0.252566647954158,0.44041570071327546,0.4235416560959654,0.31268945272779847,0.26473606732433175,0.3332795246606127,0.4569211165398334,0.41332131560070023,0.22176569156475487,0.3154546224762479,0.3645990522519986,0.3793110072437172,0.41496906417132023,0.3854848990389994,0.5108839367757855,0.5830630138788342,0.4752401600551591,0.47401417082406017,0.5735001020164231,0.520685494774941,0.5534217527448435,0.5540064169885756,0.5452343928641962,0.412802051122414,0.5177933612260486,0.4390827732332121,0.453402478368823,0.5170781115555135,0.5397530417413293,0.22593867519623062,0.5225920887644308,1.0000000000000002,0.4117533499717966,0.49525650456042436,0.6379550741059576,0.519331254114408,0.32980414771821864,0.37243138701191775,0.558606083370409,0.38834235217131824,0.39534584391771865,0.35606142310787614,0.5429821594032022,0.5710162757986393,0.44429057962880836,0.5378015986020701,0.49218951049745313,0.5627378849329832
花生（油料花生米）_fixed_GR,0.48793364626658836,0.45975914069116547,0.5751054057823144,0.482104288864672,0.5547201045073867,0.5444038110327202,0.38306004724340953,0.3808914694096618,0.5811234446220742,0.5099407902093626,0.46988471763477735,0.6498914274963544,0.39547184509099736,0.4042963801978254,0.4295924520075197,0.5315133568979745,0.39853239274862234,0.31561057386792746,0.35906929144644756,0.659209095634211,0.4225936712485137,0.3354239207122676,0.48964361039288967,0.4384541753828068,0.4063921894934929,0.572015800946656,0.5284478822854384,0.5725781954136449,0.6120517639350674,0.6687256616774628,0.5912935270171777,0.5661462919762514,0.4153166945853873,0.6291875786085122,0.47826304114809937,0.4747931180142812,0.5478537686349723,0.4079291028122127,0.5585799877782062,0.5552927586589754,0.6471311045155296,0.5760244378852618,0.4117533499717966,1.0000000000000002,0.48236531502185565,0.6597148915170435,0.41666671163776026,0.5253172493919754,0.4834999363353534,0.526895298934377,0.5416922466352077,0.4791263186345531,0.41964047793503173,0.47975818562679085,0.505028423324489,0.6756219395098813,0.5181270973601328,0.5165023307656132,0.49686301107621605
